id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id,ip,user_authentication
5028614831608888,Oc0oX6KxO,5737941523,酒酿豆沙包儿,#为什么越来越多老人主动去养老院#突然发现越来越多老年人主动选择去养老院了，这是为什么？#人间百态#,,,,"为什么越来越多老人主动去养老院,人间百态",0,0,0,2024-04-29 21:51,搞笑超话,,,,,黄V
5028614791759177,Oc0oT7nDP,6411226110,小舟学妹,#为什么越来越多老人主动去养老院#突然发现越来越多老年人主动选择去养老院了，这是为什么？#人间百态#,,,,"为什么越来越多老人主动去养老院,人间百态",0,0,0,2024-04-29 21:50,搞笑超话,,,,,黄V
5028614496325626,Oc0opqxAe,5329099796,科技数码深度解读,#为什么越来越多老人主动去养老院#突然发现越来越多老年人主动选择去养老院了，这是为什么？#人间百态#,,,,"为什么越来越多老人主动去养老院,人间百态",0,0,0,2024-04-29 21:49,iPhone客户端,,,,,黄V
5028614469584599,Oc0omEdoj,1334687327,疾风之刃小骑士,#为什么越来越多老人主动去养老院#突然发现越来越多老年人主动选择去养老院了，这是为什么？#人间百态#,,,,"为什么越来越多老人主动去养老院,人间百态",0,0,0,2024-04-29 21:49,iPhone客户端,,,,,黄V
5028614440226228,Oc0ok0WQQ,2341550500,阿宽说体育,#为什么越来越多老人主动去养老院#突然发现越来越多老年人主动选择去养老院了，这是为什么？#人间百态#,,,,"为什么越来越多老人主动去养老院,人间百态",0,0,0,2024-04-29 21:49,iPhone 13 Pro Max,,,,,黄V
5028614418466470,Oc0ohzwvY,1908547182,每天都是GapDay,#为什么越来越多老人主动去养老院#突然发现越来越多老年人主动选择去养老院了，这是为什么？#人间百态#,,,,"为什么越来越多老人主动去养老院,人间百态",0,0,0,2024-04-29 21:49,iPhone 13 Pro Max,,,,,红V
5028610258244243,Oc0hzyAHF,2797127371,忙碌的露比,#为什么越来越多老人主动去养老院#突然发现越来越多老年人主动选择去养老院了，这是为什么？#人间百态#,,,,"为什么越来越多老人主动去养老院,人间百态",0,0,0,2024-04-29 21:32,iPhone 15 Pro Max,,,,,黄V
5028610232550563,Oc0hxaHw7,7432420153,爱搞笑和没烦恼,#为什么越来越多老人主动去养老院#突然发现越来越多老年人主动选择去养老院了，这是为什么？#人间百态#,,,,"为什么越来越多老人主动去养老院,人间百态",0,0,0,2024-04-29 21:32,搞笑超话,,,,,黄V
5028610190871463,Oc0ht3EHR,2144718250,甜仔达人,#为什么越来越多老人主动去养老院#突然发现越来越多老年人主动选择去养老院了，这是为什么？#人间百态#,,,,"为什么越来越多老人主动去养老院,人间百态",0,0,0,2024-04-29 21:32,搞笑超话,,,,,黄V
5028610146829410,Oc0hosEDM,2492134857,cpdd,#为什么越来越多老人主动去养老院#突然发现越来越多老年人主动选择去养老院了，这是为什么？#人间百态#,,,,"为什么越来越多老人主动去养老院,人间百态",0,0,0,2024-04-29 21:32,搞笑超话,,,,,红V
